"Canton" "column1"
"1" "Alajuela" -9.74843068216464
"2" "Alajuela" -9.64896209816386
"3" "Alajuela" -9.54854656610844
"4" "Alajuela" -9.44740448448969
"5" "Alajuela" -9.34575551442577
"6" "Alajuela" -9.24381683498744
"7" "Alajuela" -9.14180148862223
"8" "Alajuela" -9.03991685280393
"9" "Alajuela" -8.93836326943856
"10" "Alajuela" -8.83733285788039
"11" "Alajuela" -8.73700853096897
"12" "Alajuela" -8.63756322663183
"13" "Alajuela" -8.53915936064406
"14" "Alajuela" -8.4419484994043
"15" "Alajuela" -8.34607124533774
"16" "Alajuela" -8.25165732196901
"17" "Alajuela" -8.15882584095264
"18" "Alajuela" -8.06768572946871
"19" "Alajuela" -7.97833629338646
"20" "Alajuela" -7.89086788941546
"21" "Alajuela" -7.80536267800972
"22" "Alajuela" -7.72189542794388
"23" "Alajuela" -7.64053434310901
"24" "Alajuela" -7.56134188204463
"25" "Alajuela" -7.48437554091011
"26" "Alajuela" -7.4096885708982
"27" "Alajuela" -7.33733060143112
"28" "Alajuela" -7.26734814081134
"29" "Alajuela" -7.19978492631833
"30" "Alajuela" -7.13468209608422
"31" "Alajuela" -7.07207815552089
"32" "Alajuela" -7.01200871172719
"33" "Alajuela" -6.95450595034034
"34" "Alajuela" -6.89959783091135
"35" "Alajuela" -6.84730697931933
"36" "Alajuela" -6.79764925926086
"37" "Alajuela" -6.75063200974098
"38" "Alajuela" -6.70625194203322
"39" "Alajuela" -6.664492698023
"40" "Alajuela" -6.62532208239628
"41" "Alajuela" -6.58868899387918
"42" "Alajuela" -6.5545200956239
"43" "Alajuela" -6.52271628162086
"44" "Alajuela" -6.49314901420289
"45" "Alajuela" -6.46565662651501
"46" "Alajuela" -6.44004070217411
"47" "Alajuela" -6.4160626608765
"48" "Alajuela" -6.39344069185004
"49" "Alajuela" -6.3718471851205
"50" "Alajuela" -6.35090681198366
"51" "Alajuela" -6.33019539958208
"52" "Alajuela" -6.30923972939527
"53" "Alajuela" -6.28751836591998
"54" "Alajuela" -6.26446359102569
"55" "Alajuela" -6.23946448371801
"56" "Alajuela" -6.21187114765256
"57" "Alajuela" -6.1810000537965
"58" "Alajuela" -6.14614043750541
"59" "Alajuela" -6.10656167201459
"60" "Alajuela" -6.06152153696176
