"Canton" "column1" "column2" "column3"
"1" "Alajuela" -0.747997552295044 10.1107775689157 -8.87196655012261
"2" "Alajuela" -0.730843262452326 9.9748949377492 -8.71742644616384
"3" "Alajuela" -0.71565752842347 9.84618584503527 -8.53431200198756
"4" "Alajuela" -0.702346172312539 9.7250936074238 -8.31135359672736
"5" "Alajuela" -0.69073275498054 9.61194922359995 -8.03029482045003
"6" "Alajuela" -0.680574957966845 9.50696463131663 -7.65980030390155
"7" "Alajuela" -0.671583486953165 9.41022879987823 -7.14225801781441
"8" "Alajuela" -0.663441546879155 9.32170646082915 -6.36348178143613
"9" "Alajuela" -0.655823278422663 9.2412392665523 -5.08567993957631
"10" "Alajuela" -0.648409995998325 9.16854918891812 -2.88239227790605
"11" "Alajuela" -0.640903527791559 9.10324400400358 0.319224293853763
"12" "Alajuela" -0.633036359971418 9.04482473062224 3.16731029241613
"13" "Alajuela" -0.624578595850932 8.99269488159472 4.90987232412755
"14" "Alajuela" -0.615341950115251 8.94617133766746 5.9324325375856
"15" "Alajuela" -0.605181120248474 8.90449656550359 6.58265450337061
"16" "Alajuela" -0.593992932656452 8.86685178408349 7.0330375190805
"17" "Alajuela" -0.58171367201864 8.83237055675106 7.36753911842436
"18" "Alajuela" -0.568314988690733 8.80015217122459 7.629929256707
"19" "Alajuela" -0.553798755451207 8.76927408788372 7.84477444842693
"20" "Alajuela" -0.538191221559466 8.73880270187591 8.02677635560299
"21" "Alajuela" -0.521536794706658 8.70780168139977 8.18521629129238
"22" "Alajuela" -0.503891772333721 8.67533720589885 8.32621989504394
"23" "Alajuela" -0.485318342696718 8.64047951651525 8.45398366262873
"24" "Alajuela" -0.465879180641605 8.60230028239484 8.5714752312059
"25" "Alajuela" -0.445632969241243 8.55986535232903 8.68085178270006
"26" "Alajuela" -0.424631180702976 8.51222247405747 8.78372002208712
"27" "Alajuela" -0.402916441568905 8.45838349832402 8.88130331094157
"28" "Alajuela" -0.380522780797018 8.39730041995236 8.97455236321159
"29" "Alajuela" -0.357478007350872 8.32783432537494 9.064220514781
"30" "Alajuela" -0.333808379625884 8.24871589957557 9.15091611678935
"31" "Alajuela" -0.309545607018243 8.1584955847582 9.23513978101987
"32" "Alajuela" -0.284736060958372 8.05548078271686 9.31731136824227
"33" "Alajuela" -0.259451868354519 7.93765669999035 9.39778989182075
"34" "Alajuela" -0.233803317750617 7.80258670567207 9.47688844066823
"35" "Alajuela" -0.207951735393918 7.64728782085258 9.55488554593919
"36" "Alajuela" -0.18212169917921 7.46807818021535 9.63203397414629
"37" "Alajuela" -0.156611176983048 7.2603982331427 9.7085676367866
"38" "Alajuela" -0.131797939751083 7.01862081442113 9.78470710935317
"39" "Alajuela" -0.108140464245861 6.73589631426814 9.8606641176062
"40" "Alajuela" -0.0861715807896438 6.40414408060243 9.93664525527706
"41" "Alajuela" -0.066483427983665 6.01442027548258 10.0128551315687
"42" "Alajuela" -0.0497029379368333 5.55806629959099 10.0894991001505
"43" "Alajuela" -0.0364581454780111 5.02916817617191 10.1667856880363
"44" "Alajuela" -0.0273370620172209 4.42857445119053 10.2449288189043
"45" "Alajuela" -0.0228425104010778 3.76843163645002 10.3241499084376
"46" "Alajuela" -0.0233478459854001 3.07404739571383 10.4046798973421
"47" "Alajuela" -0.0290594230708526 2.37947474194913 10.4867612796155
"48" "Alajuela" -0.0399915298299777 1.71756339326193 10.5706501785589
"49" "Alajuela" -0.0559580338687244 1.11081651530564 10.6566185203919
"50" "Alajuela" -0.076582288005053 0.568511882938387 10.74495635481
"51" "Alajuela" -0.101323562398601 0.0895084534776057 10.8359743732091
"52" "Alajuela" -0.129515345676588 -0.333131958200252 10.9300066785419
"53" "Alajuela" -0.160409202244749 -0.70844099027359 11.0274138659002
"54" "Alajuela" -0.193217942505308 -1.04541021455839 11.1285864800901
"55" "Alajuela" -0.227153459683584 -1.35205280943882 11.2339489259261
"56" "Alajuela" -0.261456985378957 -1.63514046897304 11.3439639190716
"57" "Alajuela" -0.295421828291733 -1.90025161580576 11.4591375804672
"58" "Alajuela" -0.328410218526999 -2.15193200460681 11.580025296304
"59" "Alajuela" -0.359866434491266 -2.39387457538331 11.7072384888436
"60" "Alajuela" -0.389328083540688 -2.62908122734418 11.8414524720069
"61" "Alajuela" -0.416436604524339 -2.85999535290691 11.9834156004862
"62" "Alajuela" -0.440947151136828 -3.08860499746 12.1339599631267
"63" "Alajuela" -0.462737287167892 -3.31652048867935 12.2940139212236
"64" "Alajuela" -0.481813516241014 -3.54503134880971 12.4646168503617
"65" "Alajuela" -0.498314586598203 -3.77514714155526 12.6469365093316
"66" "Alajuela" -0.512510682327223 -4.00762642597962 12.8422895276208
"67" "Alajuela" -0.524797933244891 -4.24299750615434 13.0521655648841
"68" "Alajuela" -0.535688049465923 -4.48157425991699 13.2782557328212
"69" "Alajuela" -0.545793237164593 -4.72346998222039 13.5224858455556
"70" "Alajuela" -0.555806823178846 -4.96861182562723 13.7870549112242
"71" "Alajuela" -0.566480166750996 -5.21675799339153 14.0744788731897
"72" "Alajuela" -0.578596438670872 -5.46751928906274 14.3876387407135
"73" "Alajuela" -0.592941692477606 -5.72038593984001 14.7298305537083
"74" "Alajuela" -0.610273363446119 -5.97475983043443 15.1048115128444
"75" "Alajuela" -0.631285983953631 -6.22999150362211 15.516831165544
"76" "Alajuela" -0.656573640661512 -6.4854206324151 15.9706275107524
"77" "Alajuela" -0.68658873663047 -6.74041828151815 16.471353877171
"78" "Alajuela" -0.72159723802027 -6.99442925728123 17.0243828352659
"79" "Alajuela" -0.761632061182463 -7.24701324479072 17.6349108976644
"80" "Alajuela" -0.806448739038307 -7.49788423730429 -17.6927265929095
"81" "Alajuela" -0.855490775943047 -7.7469489293127 -16.9561005366532
"82" "Alajuela" -0.907875291695114 -7.99434623271164 -16.156063540806
"83" "Alajuela" -0.962411024645441 -8.24049192285491 -15.2982080758519
"84" "Alajuela" -1.01765844011713 -8.48613481797908 -14.3938616125316
"85" "Alajuela" -1.07203414923717 -8.7324342927084 -13.4599003596055
"86" "Alajuela" -1.12394981428892 -8.98107421344571 -12.5169303709129
"87" "Alajuela" -1.17196294282237 -9.23443722698094 -11.5861657954815
"88" "Alajuela" -1.21490915412002 -9.49587886016807 -10.6861350974895
"89" "Alajuela" -1.25198726156214 -9.77016906904876 -9.83045450612746
"90" "Alajuela" -1.28278027408236 -10.0642212585835 -9.02721923452079
"91" "Alajuela" -1.30721269140947 -10.3883273819697 -8.27971391274269
"92" "Alajuela" -1.32546030213244 -10.7583005158319 -7.58774361657418
"93" "Alajuela" -1.33783747450425 -11.1992328357125 -6.9489827432924
"94" "Alajuela" -1.34468689164557 -11.7518757360011 -6.36003240790426
"95" "Alajuela" -1.346289895082 11.5184431162802 -5.81712149513802
"96" "Alajuela" -1.34280607355205 10.5204040359057 -5.31651041968276
"97" "Alajuela" -1.3342422016718 9.19099759313337 -4.8546895556051
"98" "Alajuela" -1.32044522612478 7.65974029049795 -4.42845334587415
"99" "Alajuela" -1.30111210225555 6.26378603078822 -4.03490770934321
"100" "Alajuela" -1.27581016116265 5.2025271765082 -3.6714467460028
"101" "Alajuela" -1.244004228366 4.44401731220835 -3.33571899806246
"102" "Alajuela" -1.20508994297421 3.89483979804716 -3.0255934407009
"103" "Alajuela" -1.15843593844721 3.48223960740192 -2.73912949922967
"104" "Alajuela" -1.10344018439109 3.16006788046662 -2.47455226501624
"105" "Alajuela" -1.03960716538446 2.899973704446 -2.23023260987694
