"Canton" "column1" "column2" "column3"
"1" "Alajuela" 0.20929435139931 11.6262722290334 -6.50487669550148
"2" "Alajuela" 0.233531429736297 11.4638189793042 -6.40793021040737
"3" "Alajuela" 0.255038040728506 11.3062890251002 -6.30730461535619
"4" "Alajuela" 0.273847943370988 11.1541387329078 -6.20288355575541
"5" "Alajuela" 0.290077122625461 11.0077437649229 -6.09454305514773
"6" "Alajuela" 0.303908120820013 10.8673965999784 -5.98215094147086
"7" "Alajuela" 0.31557196216934 10.7333064709704 -5.86556631971107
"8" "Alajuela" 0.325329618156272 10.605601217072 -5.74463912153998
"9" "Alajuela" 0.333454617145342 10.484330504604 -5.61920976992151
"10" "Alajuela" 0.340217945783564 10.3694698846982 -5.4891090052547
"11" "Alajuela" 0.345875923446113 10.2609252136879 -5.35415792942673
"12" "Alajuela" 0.350661322906882 10.1585370468727 -5.21416833516853
"13" "Alajuela" 0.354777694879265 10.0620847125706 -5.06894340019615
"14" "Alajuela" 0.358396637485397 9.97128986859042 -4.91827883847687
"15" "Alajuela" 0.36165762242598 9.88581942808035 -4.76196461401851
"16" "Alajuela" 0.3646699274699 9.80528780975991 -4.59978733493833
"17" "Alajuela" 0.367516208390173 9.72925851486612 -4.43153345585792
"18" "Alajuela" 0.37025725421637 9.65724505744589 -4.2569934229487
"19" "Alajuela" 0.372937494113756 9.58871127473077 -4.07596689558614
"20" "Alajuela" 0.375590853730946 9.52307101971569 -3.88826916817263
"21" "Alajuela" 0.378246588876876 9.45968718859541 -3.69373889114258
"22" "Alajuela" 0.380934753033272 9.39786996143937 -3.49224714681507
"23" "Alajuela" 0.383690982235408 9.33687403539462 -3.28370786885537
"24" "Alajuela" 0.386560306869076 9.27589450534688 -3.0680894995844
"25" "Alajuela" 0.389599726049203 9.21406089582779 -2.84542765505932
"26" "Alajuela" 0.392879308079811 9.1504286665782 -2.61583841506968
"27" "Alajuela" 0.39648161235474 9.08396729606752 -2.37953168067558
"28" "Alajuela" 0.400499267181411 9.01354378178727 -2.13682385958811
"29" "Alajuela" 0.405030588706429 8.93790006783099 -1.88814897182993
"30" "Alajuela" 0.410173193735687 8.85562249960511 -1.6340671449548
"31" "Alajuela" 0.416015649871251 8.76510089304664 -1.37526942510869
"32" "Alajuela" 0.42262732632543 8.66447418417272 -1.11257790237412
"33" "Alajuela" 0.430046763594683 8.55155892868428 -0.846940362262034
"34" "Alajuela" 0.438269073344398 8.42375629510046 -0.579419037406326
"35" "Alajuela" 0.447233110616362 8.27793304323324 -0.311173525048665
"36" "Alajuela" 0.456809420785672 8.11027328943876 -0.043438506941375
"37" "Alajuela" 0.466790234049061 7.9161028591376 0.222502517071288
"38" "Alajuela" 0.47688302458771 7.68970144396604 0.485345781278656
"39" "Alajuela" 0.486709312636082 7.4241489164767 0.743796070337423
"40" "Alajuela" 0.49581038520794 7.11131707764152 0.996593680105853
"41" "Alajuela" 0.503661347413148 6.74223720617529 1.2425375435938
"42" "Alajuela" 0.509694294273687 6.30824766393826 1.4805028878325
"43" "Alajuela" 0.513330352289167 5.80345207397582 1.70945226798815
"44" "Alajuela" 0.514018908147386 5.22873573206446 1.92843935001682
"45" "Alajuela" 0.511280688657524 4.59629935800013 2.13660529168296
"46" "Alajuela" 0.504749822477745 3.93152043974134 2.33316793003246
"47" "Alajuela" 0.494209078559933 3.26853546449458 2.51740417418327
"48" "Alajuela" 0.479612624689387 2.64028918320066 2.68862600543558
"49" "Alajuela" 0.461092166160578 2.06938910825519 2.84615030247675
"50" "Alajuela" 0.438945079172678 1.5652242226142 2.98926234782729
