"Canton" "column1" "column2" "column3"
"1" "Alajuela" -1.53057836516336 0.930454451649562 10.0193111267787
"2" "Alajuela" -1.44014704438514 0.732516665935548 10.0590172630419
"3" "Alajuela" -1.35437841816285 0.537423448245741 10.099891746343
"4" "Alajuela" -1.27300222245237 0.345526899569114 10.1418943043116
"5" "Alajuela" -1.19571219814233 0.157095740256666 10.1849825485673
"6" "Alajuela" -1.12217758385831 -0.0276867188864148 10.2291122226404
"7" "Alajuela" -1.05205733822525 -0.208722149743006 10.2742374804038
"8" "Alajuela" -0.985015067031324 -0.385994853820824 10.3203111937826
"9" "Alajuela" -0.920732969810556 -0.559568070661123 10.3672852880482
"10" "Alajuela" -0.858923580477246 -0.729579538295181 10.4151111025725
"11" "Alajuela" -0.799338553590173 -0.896236859611087 10.4637397745078
"12" "Alajuela" -0.741774170601278 -1.05981316921708 10.5131226425016
"13" "Alajuela" -0.686073572967384 -1.22064352936387 10.5632116672451
"14" "Alajuela" -0.632125963443058 -1.37912242385748 10.6139598654183
"15" "Alajuela" -0.57986316374122 -1.53570267579833 10.6653217534243
"16" "Alajuela" -0.529253995444523 -1.69089609608454 10.7172537972256
"17" "Alajuela" -0.480296982755434 -1.84527618116124 10.7697148645905
"18" "Alajuela" -0.433011879075244 -1.99948322671094 10.8226666761467
"19" "Alajuela" -0.38743050883261 -2.15423231673517 10.876074251807
"20" "Alajuela" -0.343587401152554 -2.31032479630517 10.9299063493848
"21" "Alajuela" -0.301510678477295 -2.4686640589521 10.9841358925406
"22" "Alajuela" -0.261213653283967 -2.63027680396018 11.038740385592
"23" "Alajuela" -0.222687578750601 -2.79634138792015 11.0937023131654
"24" "Alajuela" -0.185895990933165 -2.96822557609121 11.1490095231589
"25" "Alajuela" -0.150771064345798 -3.14753699752889 11.2046555920099
"26" "Alajuela" -0.117212371058586 -3.33619108850377 11.2606401718043
"27" "Alajuela" -0.0850883754769431 -3.53650353114189 11.3169693193204
"28" "Alajuela" -0.0542409032292962 -3.75131756678059 11.3736558076531
"29" "Alajuela" -0.0244926863344891 -3.9841817203473 11.4307194216075
"30" "Alajuela" 0.00434209326617606 -4.23960136184151 11.4881872385795
"31" "Alajuela" 0.0324445577605854 -4.52339943803673 11.5460938971431
"32" "Alajuela" 0.0599757237970457 -4.84323887779209 11.6044818560389
"33" "Alajuela" 0.0870597166213727 -5.2093808779838 11.6634016467112
"34" "Alajuela" 0.113766630119307 -5.63576940548036 11.7229121229551
"35" "Alajuela" 0.14009625721721 -6.1414982511875 11.7830807116316
"36" "Alajuela" 0.165964072079334 -6.75247767694112 11.8439836687776
"37" "Alajuela" 0.191190947617601 -7.50222052238253 11.9057063457891
"38" "Alajuela" 0.215498127315148 -8.42817759327346 11.9683434706984
"39" "Alajuela" 0.238508916254268 -9.55595964232778 12.0319994498986
"40" "Alajuela" 0.25975836934904 -10.8669728157413 12.0967886960116
"41" "Alajuela" 0.278711869388988 11.7236928264875 12.1628359879427
"42" "Alajuela" 0.294792826925879 10.3278147498816 12.2302768695382
"43" "Alajuela" 0.307418742067678 9.01300482629483 12.2992580936558
"44" "Alajuela" 0.316043559909867 7.78860423604879 12.3699381188952
"45" "Alajuela" 0.320202770249624 6.64112044652708 12.4424876667079
"46" "Alajuela" 0.319556355596184 5.56402596645712 12.5170903471277
