"Canton" "column1" "column2" "column3"
"1" "Alajuela" -4.87177486359024 3.98099785777315 4.97427485927447
"2" "Alajuela" -4.87871357140304 3.82899186578991 5.02780117019422
"3" "Alajuela" -4.88661192124412 3.67980514708655 5.08337913861215
"4" "Alajuela" -4.89533058601152 3.53389701118798 5.14102659127567
"5" "Alajuela" -4.90467476285147 3.391650313266 5.20076223626556
"6" "Alajuela" -4.91441669871699 3.25337014537778 5.26260601309201
"7" "Alajuela" -4.92432066830495 3.11928510921664 5.32657946573583
"8" "Alajuela" -4.93416840399587 2.98955066209197 5.39270613453174
"9" "Alajuela" -4.94378341051753 2.86425397530015 5.46101196177949
"10" "Alajuela" -4.95305316913046 2.7434197483197 5.531525704891
"11" "Alajuela" -4.96194884683695 2.6270164682844 5.60427934974339
"12" "Alajuela" -4.97054270962451 2.51496267563199 5.67930851571386
"13" "Alajuela" -4.9790239677351 2.40713287887874 5.75665284262789
"14" "Alajuela" -4.98771426213263 2.30336284237901 5.83635634856407
"15" "Alajuela" -4.99708446781367 2.20345404249872 5.91846774613553
"16" "Alajuela" -5.0077749932608 2.1071771449534 6.00304070351963
"17" "Alajuela" -5.02062236021619 2.01427439681867 6.09013403515135
"18" "Alajuela" -5.03669562148331 1.92446085035264 6.17981180565325
"19" "Alajuela" -5.05734716647571 1.83742434265162 6.27214332928053
"20" "Alajuela" -5.08428364790083 1.75282414591573 6.36720304595842
"21" "Alajuela" -5.11966387431878 1.67028817803637 6.46507025394839
"22" "Alajuela" -5.16623063776243 1.58940862187684 6.56582867838551
"23" "Alajuela" -5.22748000612536 1.50973574239478 6.66956585450018
"24" "Alajuela" -5.30785805029148 1.43076961051981 6.77637230442131
"25" "Alajuela" -5.41293607533544 1.3519493363785 6.88634048724332
"26" "Alajuela" -5.54942050103226 1.27263927454421 6.99956350374998
"27" "Alajuela" -5.72465851598033 1.19211147999021 7.11613354008788
"28" "Alajuela" -5.94501168043857 1.1095234513563 7.23614003906559
"29" "Alajuela" 5.78760508895945 1.02388988039534 7.35966759393051
"30" "Alajuela" 5.48060023693592 0.934046712910726 7.4867935677513
"31" "Alajuela" 5.1535128262896 0.838605298727125 7.6175854521727
"32" "Alajuela" 4.83361898449518 0.735893761458264 7.75209799248942
"33" "Alajuela" 4.54522113464007 0.623881991036427 7.89037012173668
"34" "Alajuela" 4.30148076965215 0.500086001373028 8.03242176462681
"35" "Alajuela" 4.10425897806032 0.361447210367257 8.17825059219197
"36" "Alajuela" 3.94865413489658 0.204183479139709 8.32782882907214
"37" "Alajuela" 3.8273412315601 0.0236137214197319 8.48110023624635
"38" "Alajuela" 3.73301316900215 -0.186028709034244 8.63797741094173
"39" "Alajuela" 3.65932339466072 -0.431747525409729 8.79833956037498
"40" "Alajuela" 3.60106378298415 -0.721788672931539 8.96203091452082
"41" "Alajuela" 3.55405132586539 -1.06526883550519 9.12885994284205
"42" "Alajuela" 3.51494651545063 -1.47102309725993 9.29859952867789
"43" "Alajuela" 3.48108794487368 -1.94514132791869 9.47098823120816
"44" "Alajuela" 3.45036573431084 -2.48694573717998 9.64573272803084
"45" "Alajuela" 3.42113197942499 -3.08445061992863 9.82251148219533
"46" "Alajuela" 3.39213803050157 -3.71249418829405 10.0009796183708
"47" "Alajuela" 3.36248656432856 -4.33714936266216 10.1807749276069
"48" "Alajuela" 3.33158751032671 -4.92566755111414 10.361524854071
"49" "Alajuela" 3.29910969701605 -5.4556173928674 10.5428542562116
"50" "Alajuela" 3.26492397760273 -5.91775965018422 10.7243936849985
"51" "Alajuela" 3.22903785727445 -6.31323747470293 10.9057878884392
"52" "Alajuela" 3.1915253606331 -6.64895256565913 11.0867042380381
"53" "Alajuela" 3.15245819997584 -6.93386049552111 11.2668407806857
"54" "Alajuela" 3.11184484049691 -7.17683754965909 11.4459336476206
"55" "Alajuela" 3.06958306820704 -7.38574423679555 11.6237635973426
"56" "Alajuela" 3.02542994841115 -7.56716562089945 11.8001615266456
"57" "Alajuela" 2.97899158471763 -7.72646462345439 11.975012847236
"58" "Alajuela" 2.92973457668331 -7.86794944020462 12.1482606885032
"59" "Alajuela" 2.8770217178857 -7.99506196415593 12.3199079442967
"60" "Alajuela" 2.82017576523117 -8.11054988689389 12.4900182285917
"61" "Alajuela" 2.75857571988096 -8.21661127488851 12.6587158387553
"62" "Alajuela" 2.69178778859549 -8.31501137736324 12.8261848443396
"63" "Alajuela" 2.61972526759874 -8.40717530398335 12.9926674238734
"64" "Alajuela" 2.54281604958439 -8.49426104679091 13.1584615630152
"65" "Alajuela" 2.46213525014373 -8.57721698704254 13.323918206325
"66" "Alajuela" 2.37944319516941 -8.6568273445012 13.4894379238283
"67" "Alajuela" 2.29707274351863 -8.73374832579928 13.6554671145321
"68" "Alajuela" 2.21764874436907 -8.80853712480872 13.8224937241048
"69" "Alajuela" 2.14368936138566 -8.8816754463909 13.9910424049211
"70" "Alajuela" 2.07719875875158 -8.95358885652061 14.1616689955366
"71" "Alajuela" 2.01937194920384 -9.02466298803304 14.3349541456366
"72" "Alajuela" 1.97048528565982 -9.09525743366775 14.5114958645461
"73" "Alajuela" 1.92997172467635 -9.16571802176079 14.6919007306905
"74" "Alajuela" 1.89662274981584 -9.23638808443623 14.8767734718932
"75" "Alajuela" 1.86884076230072 -9.30761928767761 15.0667046203943
"76" "Alajuela" 1.84487993986067 -9.37978259619603 15.2622559728934
"77" "Alajuela" 1.82304040140729 -9.45327999788036 15.4639436582769
"78" "Alajuela" 1.80180394299112 -9.52855772388551 15.6722187491059
