"Canton" "NINO41" "NINO42" "NINO43"
"1890" "Esparza" -2.16327965454563 -5.65665651901542 -5.83614714419564
"1891" "Esparza" -2.01992703804872 -5.91354405814397 -5.82098290734828
"1892" "Esparza" -1.87864434270274 -6.14726884473046 -5.80649721009426
"1893" "Esparza" -1.73709339565895 -6.35544159543534 -5.79270461776271
"1894" "Esparza" -1.59312879193933 -6.53755397056237 -5.77961584090428
"1895" "Esparza" -1.44520649602841 -6.69463567362293 -5.7672377265923
"1896" "Esparza" -1.2927636964173 -6.82878918410007 -5.75557327380428
"1897" "Esparza" -1.13645019648768 -6.94272578903262 -5.7446216732018
"1898" "Esparza" -0.978107705264847 -7.03937712564405 -5.73437837141279
"1899" "Esparza" -0.820468327243821 -7.12161078619366 -5.72483515967764
"1900" "Esparza" -0.666652576455196 -7.19204819540585 -5.71598028645517
"1901" "Esparza" -0.519628643998734 -7.25296765961918 -5.70779859330155
"1902" "Esparza" -0.38179514935763 -7.30627063327072 -5.70027167304267
"1903" "Esparza" -0.254773737554983 -7.35349027972846 -5.693378048965
"1904" "Esparza" -0.139402395964837 -7.39582508121938 -5.68709337346036
"1905" "Esparza" -0.0358603531173053 -7.43418463852596 -5.68139064428421
"1906" "Esparza" 0.0561544338745038 -7.46923887904254 -5.6762404363327
"1907" "Esparza" 0.13725249106185 -7.50146522352339 -5.67161114661931
"1908" "Esparza" 0.208213318126577 -7.5311907451427 -5.66746924994286
"1909" "Esparza" 0.269886107434549 -7.55862806334524 -5.6637795625927
"1910" "Esparza" 0.323126064962272 -7.58390479802854 -5.66050551133611
"1911" "Esparza" 0.368757676479098 -7.60708702951053 -5.65760940488311
"1912" "Esparza" 0.407556340601382 -7.62819751159025 -5.65505270502433
"1913" "Garabito" 1.52310841047627 -10.6276832862625 -6.8956192197636
"1914" "Garabito" 1.48137201093913 -10.5572476488579 -6.77575800847312
"1915" "Garabito" 1.44727459216351 -10.4833903161948 -6.65537154878765
"1916" "Garabito" 1.42064033120323 -10.4053292952589 -6.53455998311823
"1917" "Garabito" 1.40124046858271 -10.3219448407104 -6.41343313110375
"1918" "Garabito" 1.38876132473729 -10.2316017860726 -6.2921109952523
"1919" "Garabito" 1.38277749289116 -10.1318545051482 -6.17072428046887
"1920" "Garabito" 1.3827361092075 -10.0189357340381 -6.04941493321942
"1921" "Garabito" 1.38795799672802 -9.88682484021775 -5.92833670858783
"1922" "Garabito" 1.3976599211784 -9.72544259840875 -5.80765577656276
"1923" "Garabito" 1.41099909314736 -9.51688574347359 -5.6875513826382
"1924" "Garabito" 1.42713697106845 -9.22684946107309 -5.5682165823367
"1925" "Garabito" 1.44531555629538 -8.7830806029758 -5.4498590747038
"1926" "Garabito" 1.46493711170326 -8.0174943529453 -5.33270216635052
"1927" "Garabito" 1.4856384982517 -6.54721336174794 -5.21698590545925
"1928" "Garabito" 1.50735407552888 -4.10979140394815 -5.10296843461001
"1929" "Garabito" 1.53036538181635 -1.990315886869 -4.99092762271045
"1930" "Garabito" 1.55534018501584 -0.873113111114619 -4.88116305023503
"1931" "Garabito" 1.58336672767064 -0.308802075662688 -4.77399843907311
"1932" "Garabito" 1.61599028238163 -0.00788801730801702 -4.66978463945492
"1933" "Garabito" 1.65525794076046 0.150346432545685 -4.56890331287198
"1934" "Garabito" 1.70377290674949 0.218590118461963 -4.47177148323514
"1935" "Garabito" 1.76474901721896 0.221808721857164 -4.37884717084921
"1936" "Garabito" 1.84203462156097 0.172586569188222 -4.29063637795383
"1937" "Garabito" 1.94003387674082 0.0776431908526698 -4.20770176432215
"1938" "Garabito" 2.06338517927716 -0.058959415517775 -4.13067344164178
"1939" "Garabito" 2.21617363228758 -0.233943932529078 -4.06026243253908
"1940" "Garabito" 2.4004441583681 -0.443551677295599 -3.99727749240057
"1941" "Garabito" 2.61406983609275 -0.682672262341986 -3.94264618994457
"1942" "Garabito" 2.84884523464594 -0.944403228792131 -3.89744139824117
"1943" "Garabito" 3.09057875378026 -1.22015202453313 -3.86291467529707
"1944" "Garabito" 3.32238788653807 -1.50030904305886 -3.84053842479457
"1945" "Garabito" 3.52974251295078 -1.7753210960689 -3.83205922742168
"1946" "Garabito" 3.70396995304611 -2.0368168907636 -3.83956530227353
"1947" "Garabito" 3.84256484930714 -2.27842430933051 -3.86557161980517
"1948" "Garabito" 3.94737801789987 -2.49608917229427 -3.91312653897082
"1949" "Garabito" 4.02248612537502 -2.68793023901509 -3.98594350629767
"1950" "Garabito" 4.07268210740926 -2.85380702579554 -4.0885593028913
"1951" "Garabito" 4.10267698382114 -2.99479518438299 -4.22651443408902
"1952" "Garabito" 4.11678368474742 -3.1127052245311 -4.40653737878178
"1953" "Garabito" 4.11885164841775 -3.20970689532069 -4.63668501964876
"1954" "Garabito" 4.11230249063689 -3.2880684398849 -4.92633465037683
"1955" "Garabito" 4.10018707922385 -3.34999322135963 -5.28582450200205
"1956" "Garabito" 4.08522722326854 -3.39752837469551 -5.72540003608183
"1957" "Garabito" 4.06982822319702 -3.43252200051689 -6.25300778287759
"1958" "Garabito" 4.05606041156885 -3.45661067917554 -6.87061427957688
"1959" "Garabito" 4.04561411587725 -3.47122452800497 -7.56953563810354
"1960" "Garabito" 4.0397361217649 -3.47760144347211 -8.3269255716523
"1961" "Garabito" 4.03915809894487 -3.4768053576022 -9.10688818764722
"1962" "Garabito" 4.04402912650177 -3.46974547877847 -9.86799441621854
"1963" "Garabito" 4.05386540524239 -3.45719485383349 -10.5740118955849
"1964" "Garabito" 4.06752998662807 -3.43980742569456 -11.2016007659219
"1965" "Garabito" 4.08325317179054 -3.41813325355254 -11.7416225490579
"1966" "Garabito" 4.09869980575097 -3.39263183889231 -12.1957196549106
"1967" "Garabito" 4.11108381529262 -3.36368364533257 -12.5716383393775
"1968" "Garabito" 4.11732526491599 -3.33159996692335 -12.8795018973955
"1969" "Garabito" 4.11424380138787 -3.29663132173013 -13.1295605203766
"1970" "Garabito" 4.09878607235109 -3.2589745454281 -13.3311082049886
"1971" "Garabito" 4.06829119304556 -3.21877874521746 -13.4921071451626
"1972" "Garabito" 4.02080013932945 -3.17615025454038 -13.6191721730034
"1973" "Garabito" 3.95540083166628 -3.13115670764082 -13.7177083104724
"1974" "Garabito" 3.87256191216169 -3.08383033192422 -13.7920944216868
"1975" "Garabito" 3.77435170018539 -3.03417053622987 -13.8458639934554
"1976" "Garabito" 3.66440097567424 -2.98214585478526 -13.881864133172
"1977" "Garabito" 3.54750639764482 -2.92769528967678 -13.9023881069365
"1978" "Garabito" 3.42891020267844 -2.87072907885812 -13.9092828095295
"1979" "Garabito" 3.31346257331479 -2.81112890162959 -13.9040346931998
"1980" "Garabito" 3.2049440058722 -2.74874751869645 -13.8878380542481
"1981" "Garabito" 3.10573304366209 -2.68340782884252 -13.8616492406498
"1982" "Garabito" 3.01682816449552 -2.6149013083791 -13.8262297879571
"1983" "Garabito" 2.93810167901789 -2.54298578223685 -13.7821809241511
"1984" "Garabito" 2.86863520965321 -2.46738245617368 -13.7299713859069
"1985" "Garabito" 2.80702915303408 -2.38777211729825 -13.6699600791586
"1986" "Garabito" 2.75163687924938 -2.30379038406545 -13.6024147918882
"1987" "Garabito" 2.70071614364107 -2.21502185606171 -13.5275279141844
"1988" "Garabito" 2.65251016913018 -2.12099297709378 -13.4454299256714
"1989" "Garabito" 2.60527640757553 -2.02116338101361 -13.3562012602628
"1990" "Garabito" 2.55728065365687 -1.91491543694526 -13.2598830415834
"1991" "Garabito" 2.5067738436311 -1.80154164773421 -13.1564870898423
"1992" "Garabito" 2.45197157332369 -1.68022948136948 -13.0460055245336
"1993" "Garabito" 2.39106268129261 -1.55004312939269 -12.9284202203826
"1994" "Garabito" 2.3222806960027 -1.40990158999255 -12.8037123107314
"1995" "Garabito" 2.24407359650668 -1.2585523706574 -12.6718718682027
"1996" "Garabito" 2.15539107343622 -1.09454000547503 -12.5329078230487
"1997" "Garabito" 2.0560612241665 -0.916168504659578 -12.3868581022478
"1998" "Garabito" 1.94715081079508 -0.721456834478277 -12.2337998858865
"1999" "Garabito" 1.8311307500202 -0.508086628026793 -12.0738597824417
"2000" "Garabito" 1.71167510319514 -0.273341660220097 -11.9072236247406
"2001" "Garabito" 1.59306193044285 -0.01403936545917 -11.7341454902831
"2002" "Garabito" 1.4793609301061 0.273543871042046 -11.5549554632716
"2003" "Garabito" 1.37372092974421 0.593749286650914 -11.3700655940925
"2004" "Garabito" 1.27799828717952 0.951605268530764 -11.1799734898358
"2005" "Garabito" 1.19276613104573 1.35287329142622 -10.9852630009571
"2006" "Garabito" 1.11757958568301 1.80404114736011 -10.7866015651018
"2007" "Garabito" 1.05132976693047 2.31221380191076 -10.5847339331614
"2008" "Garabito" 0.992567242178781 2.88481892918141 -10.3804722285193
"2009" "Garabito" 0.93974420785587 3.52899238201218 -10.1746825602071
"2010" "Garabito" 0.89137274933854 4.2504398580933 -9.96826869546714
"2011" "Garabito" 0.846117873467047 5.05152484164025 -9.76215356080538
"2012" "Garabito" 0.802847599551266 5.92845945042297 -9.5572595456751
"2013" "Garabito" 0.760658062587364 6.8680742661159 -9.35448869824033
"2014" "Garabito" 0.71888520890152 7.84585256152958 -9.15470390992974
"2015" "Garabito" 0.677108700199173 8.82779466318525 -8.9587120834099
"2016" "Garabito" 0.635148652180786 9.77714786610622 -8.76725008319345
"2017" "Garabito" 0.593051590041203 10.663076067672 -8.58097400903679
"2018" "Garabito" 0.551057863598962 11.4663042658298 -8.4004520464686
"2019" "Garabito" 0.509537275587985 -11.8204803391375 -8.22616087293672
"2020" "Garabito" 0.468868770757786 -11.1957564286465 -8.05848536230154
"2021" "Garabito" 0.429211008348349 -10.653028154439 -7.89772115428274
"2022" "Garabito" 0.390019139760173 -10.1838136192315 -7.74407954679031
"2023" "Garabito" 0.348824033050454 -9.7794593328981 -7.59769412524073
"2024" "Garabito" 0.297188611831404 -9.43205889526192 -7.45862855388438
"2025" "Garabito" 0.20017814158762 -9.1348321050701 -7.32688500571378
"2026" "Garabito" -0.288651282827477 -8.88222690935288 -7.20241278463569
"2027" "Garabito" -5.02587864819366 -8.66990324811147 -7.08511678262686
"2028" "Garabito" -5.34151361790554 -8.49468734088693 -6.97486550465437
"2029" "Garabito" -5.38901131464653 -8.35454568238656 -6.87149847754979
"2030" "Garabito" -5.38401119756793 -8.24861007702006 -6.77483293117366
"2031" "Garabito" -5.35521697034675 -8.17728081425773 -6.68466969903084
"2032" "Garabito" -5.31123895493762 -8.14244048110068 -6.60079833081648
"2033" "Garabito" -5.25593139788121 -8.14782417471832 -6.52300144223447
"2034" "Garabito" -5.19158195431238 -8.19961096015424 -6.4510583495598
"2035" "Garabito" -5.11984512768575 -8.30731682045332 -6.38474804980286
"2036" "Garabito" -5.04206537173305 -8.48504176552606 -6.32385161394545
"2037" "Garabito" -4.9593929655363 -8.75291685313832 -6.26815406233992
"2038" "Garabito" -4.87281811015328 -9.13781007868484 -6.21744578950738
"2039" "Garabito" -4.78316969743412 -9.67012689168001 -6.1715236014638
"2040" "Garabito" -4.69109862802386 -10.3696527769093 -6.13019142328737
"2041" "Garabito" -4.59705541448935 -11.2151255558052 -6.09326072861926
"2042" "Garabito" -4.50126753320699 11.8803294510616 -6.06055073666021
"2043" "Garabito" -4.40372006686061 11.0366744746285 -6.03188841632129
"2044" "Garabito" -4.30414231605071 10.3342226815093 -6.00710833172267
"2045" "Garabito" -4.20200272376869 9.7882123901737 -5.9860523583256
"2046" "Garabito" -4.09651438701239 9.37629237207805 -5.96856929468668
"2047" "Garabito" -3.98665344986221 9.06755708221187 -5.95451439114609
"2048" "Garabito" -3.87119262276951 8.83517208899022 -5.94374881368179
"2049" "Garabito" -3.74875176676785 8.65890192705512 -5.93613905863981
"2050" "Garabito" -3.61786665583804 8.52421164751496 -5.93155633203273
"2051" "Garabito" -3.47707530820192 8.42078464517678 -5.92987590552822
"2052" "Garabito" -3.3250182098741 8.34126826886653 -5.93097646006569
"2053" "Garabito" -3.16054407765777 8.2803618999022 -5.93473942717895
"2054" "Garabito" -2.98280701580477 8.23418505876543 -5.94104833750735
"2055" "Garabito" -2.79133602516538 8.19984326675169 -5.94978818558439
"2056" "Garabito" -2.58605771679677 8.17512606421376 -5.96084481974342
"2057" "Garabito" -2.36726242123551 8.15829084091396 -5.9741043658156
"2058" "Garabito" -2.1355248945348 8.14790065544186 -5.98945269316022
"2059" "Garabito" -1.89161925082781 8.14269378501405 -6.00677493140688
"2060" "Garabito" -1.63649124641345 8.14146850578683 -6.02595504605174
"2061" "Garabito" -1.37135243216566 8.14296962298993 -6.04687548069002
"2062" "Garabito" -1.09792502530479 8.14576428027746 -6.06941687314246
"2063" "Garabito" -0.818789624469425 8.14809404267107 -6.09345785201155
"2064" "Garabito" -0.537689477598981 8.14768853646575 -6.11887491926077
"2065" "Garabito" -0.25958111173862 8.14152362143163 -6.14554242323356
"2066" "Garabito" 0.00972900097258182 8.12550560249156 -6.17333262511984
"2067" "Garabito" 0.264330751222751 8.09406616581502 -6.20211586025073
"2068" "Garabito" 0.499081667892762 8.03967024097387 -6.23176079378696
"2069" "Garabito" 0.710265815615104 7.95229406658103 -6.26213476840632
"2070" "Garabito" 0.89583984243928 7.8190738157757 -6.29310423954896
"2071" "Garabito" 1.0552919363184 7.62464502970578 -6.32453529171326
"2072" "Garabito" 1.18928410972071 7.35326193098261 -6.35629422728664
"2073" "Garabito" 1.29925999216901 6.99431972298997 -6.38824821752401
"2074" "Garabito" 1.38713920821104 6.55191245123284 -6.4202660036314
"2075" "Garabito" 1.45516228013789 6.05398818340862 -6.45221863454626
"2076" "Garabito" 1.50594726145476 5.55008932915885 -6.48398022699286
"2077" "Garabito" 1.54294145979501 5.09242575401887 -6.51542873277818
"2078" "Garabito" 1.57203551705851 4.71453738159525 -6.54644669811228
"2079" "Garabito" 1.60860388092467 4.42510399017595 -6.57692199999607
"2080" "Garabito" 1.7362091505738 4.21561621100533 -6.60674854540873
"2081" "Garabito" -5.55016259186513 4.07054607295006 -6.63582692011485
"2082" "Garabito" -4.7802974223152 3.97386481643047 -6.6640649753493
"2083" "Garabito" -4.74877174710535 3.91180905019197 -6.69137834236013
"2084" "Garabito" -4.77444617031599 3.87351635493209 -6.7176908667242
"2085" "Garabito" -4.81894970479183 3.85077275633933 -6.74293495641318
"2086" "Garabito" -4.87142062435704 3.83750304955581 -6.76705183970005
"2087" "Garabito" -4.92614377929106 3.82926069433222 -6.78999173107804
"2088" "Garabito" -4.97885988500514 3.82279922595475 -6.8117139053457
"2089" "Garabito" -5.02585664387292 3.81573719595147 -6.83218668183251
"2090" "Garabito" -5.06375327389372 3.80630496042292 -6.8513873223525
"2091" "Garabito" -5.08951989147368 3.79315627780343 -6.86930184784449
"2092" "Garabito" -5.10059188182159 3.77522880676371 -6.88592477976814
"2093" "Garabito" -5.09502168339625 3.75164051985795 -6.90125881316795
"2094" "Garabito" -5.07163397972144 3.72161206123843 -6.91531442889908
"2095" "Garabito" -5.03015402461136 3.68440765485264 -6.92810945284429
"2096" "Garabito" -4.97127525564452 3.63928924049144 -6.93966857006414
"2097" "Garabito" -4.8966310547328 3.58548016422663 -6.95002280174217
"2098" "Garabito" -4.80864644151492 3.52213610968232 -6.95920895254392
"2099" "Garabito" -4.71027358262837 3.44832216895462 -6.96726903563931
"2100" "Garabito" -4.60465299616335 3.36299615695351 -6.97424968217253
"2101" "Garabito" -4.49477127919719 3.26499960387621 -6.98020154143627
"2102" "Garabito" -4.38318815165157 3.15305943020792 -6.9851786774447
"2103" "Garabito" -4.27187872221143 3.02580517072546 -6.9892379670282
"2104" "Garabito" -4.16219714047483 2.88180867851987 -6.99243850401332
"2105" "Garabito" -4.05493567286744 2.71965511941436 -6.99484101352078
"2106" "Garabito" -3.95043938134966 2.53805484536201 -6.99650727992564
"2107" "Garabito" -3.84873890278158 2.33600372470684 -6.99749959158563
"2108" "Garabito" -3.74967411677562 2.11299222506681 -6.99788020506161
"2109" "Garabito" -3.65299273186115 1.86924841170429 -6.99771083122992
"2110" "Garabito" -3.55841697648403 1.60597643469055 -6.99705214541861
"2111" "Garabito" -3.46567847736087 1.32552490546402 -6.99596332348544
"2112" "Garabito" -3.37452650927886 1.03140208088973 -6.99450160558816
"2113" "Garabito" -3.28471798793116 0.728066091406265 -6.9927218892706
"2114" "Garabito" -3.19599837948536 0.420471194530024 -6.99067635339189
"2115" "Garabito" -3.10808115269094 0.113434290999077 -6.98841411435143
"2116" "Garabito" -3.02063041567567 -0.18903877555075 -6.98598091599855
"2117" "Garabito" -2.93324829756367 -0.484303572586407 -6.98341885455305
"2118" "Garabito" -2.84546647078141 -0.771381032550335 -6.98076613979028
"2119" "Garabito" -2.75674028051441 -1.0509690549645 -6.97805689365283
"2120" "Garabito" -2.66644400559279 -1.32518531257119 -6.97532098733171
"2121" "Garabito" -2.57386636840053 -1.59710069417855 -6.97258391770542
"2122" "Garabito" -2.47820616737976 -1.87012938345298 -6.96986672382998
"2123" "Garabito" -2.37856863435613 -2.14734113763704 -6.96718594393313
"2124" "Garabito" -2.27396379254658 -2.43077452865304 -6.96455361307985
"2125" "Garabito" -2.16330878457979 -2.72086094291319 -6.96197730134487
"2126" "Garabito" -2.04543697931364 -3.01609845450215 -6.95946019195423
"2127" "Garabito" -1.91911778861272 -3.31310355319234 -6.9570011984481
"2128" "Garabito" -1.78309261839945 -3.60708461743228 -6.95459511947864
"2129" "Garabito" -1.63613414986641 -3.89263748327168 -6.9522328294006
"2130" "Garabito" -1.47713766247167 -4.16463442717702 -6.94990150234985
"2131" "Garabito" -1.30525298633045 -4.41894927272994 -6.94758486705035
"2132" "Garabito" -1.12006129203397 -4.65285325915382 -6.94526348915623
"2133" "Garabito" -0.921788695705348 -4.86506329683256 -6.94291507753874
"2134" "Garabito" -0.711526064939727 -5.0555375668846 -6.94051481057932
"2135" "Garabito" -0.49139484105967 -5.22515099315523 -6.93803567824527
"2136" "Garabito" -0.264576969839958 -5.37535997527733 -6.93544883551225
"2137" "Garabito" -0.0351378247111781 -5.50791952937139 -6.93272396256809
"2138" "Garabito" 0.19236893024511 -5.624674972655 -6.9298296271906
"2139" "Garabito" 0.413433899304204 -5.72742495116412 -6.92673364474073
"2140" "Garabito" 0.624112864805774 -5.81784156228713 -6.92340343135194
"2141" "Garabito" 0.821392062501322 -5.89743127717734 -6.91980634612241
"2142" "Garabito" 1.00332887478437 -5.96752256545223 -6.91591001842291
"2143" "Garabito" 1.16899013520984 -6.02926958991192 -6.91168265681005
"2144" "Garabito" 1.31826513500347 -6.08366462642422 -6.90709333647046
"2145" "Garabito" 1.45163602034099 -6.13155446442649 -6.90211226260375
"2146" "Garabito" 1.56996369131299 -6.17365790630718 -6.89671100766508
"2147" "Garabito" 1.6743169943172 -6.21058273361754 -6.89086272091905
"2148" "Garabito" 1.76585065942912 -6.24284130494696 -6.88454230928871
"2149" "Garabito" 1.84572569059076 -6.27086443549069 -6.87772658900486
"2150" "Garabito" 1.91506199898791 -6.29501348915681 -6.87039440805737
"2151" "Garabito" 1.97491337545352 -6.3155907659094 -6.8625267399126
"2152" "Golfito" 4.16818963627275 -8.71118700045005 -14.8785555736806
"2153" "Golfito" 4.12721491850046 -8.57821754884587 -14.8867841477892
"2154" "Golfito" 4.08459986233527 -8.43693343658704 -14.8966904281973
"2155" "Golfito" 4.04051704039619 -8.2860460313109 -14.9083547191001
"2156" "Golfito" 3.99517616677756 -8.12387830013165 -14.9218619129312
"2157" "Golfito" 3.94882265841335 -7.94818285253879 -14.937301927635
"2158" "Golfito" 3.90173458805786 -7.75584253863641 -14.9547702040311
"2159" "Golfito" 3.85421795185853 -7.54235494124041 -14.9743682734238
"2160" "Golfito" 3.80660025953738 -7.30089649274816 -14.9962044075764
"2161" "Golfito" 3.75922253055003 -7.02051346140209 -15.0203943655461
"2162" "Golfito" 3.712429828449 -6.68235330403828 -15.0470622547715
"2163" "Golfito" 3.66656047409528 -6.2510848124052 -15.0763415273311
"2164" "Golfito" 3.62193403930451 -5.65335013807047 -15.1083761366207
"2165" "Golfito" 3.57883813885099 -4.71988173943153 -15.1433218850158
"2166" "Golfito" 3.53751392413505 -3.06654359435767 -15.1813479996542
"2167" "Golfito" 3.49814005892463 -0.429559065430171 -15.2226389816329
"2168" "Golfito" 3.4608148539211 1.90737986297107 -15.2673967840702
"2169" "Golfito" 3.425536179321 3.26139749078453 -15.315843387216
"2170" "Golfito" 3.39217878529918 4.08336655262867 -15.3682238548046
"2171" "Golfito" 3.3604687614711 4.6642941778452 -15.4248099760929
"2172" "Golfito" 3.32995510883661 5.12639936975503 -15.4859046237467
"2173" "Golfito" 3.29997895215485 5.52381163146948 -15.5518469905639
"2174" "Golfito" 3.26964230379122 5.88279397310626 -15.6230189101054
"2175" "Golfito" 3.23778182843658 6.21695095830997 -15.6998525204782
"2176" "Golfito" 3.20296154400025 6.53353655056278 -15.7828396005194
"2177" "Golfito" 3.16351587637545 6.83635762000148 -15.8725429983714
"2178" "Golfito" 3.11770065121409 7.12724829858658 -15.9696106903031
"2179" "Golfito" 3.06401885234494 7.40688944925471 -16.0747931608539
"2180" "Golfito" 3.00169851864016 7.67530131897154 -16.188964994252
"2181" "Golfito" 2.93103509666053 7.93215741092839 -16.3131518239978
"2182" "Golfito" 2.85310745919623 8.17699025773484 -16.4485641161762
"2183" "Golfito" 2.76884533698923 8.40932533987757 -16.5966396748168
"2184" "Golfito" 2.67833587300855 8.62876391683557 -16.7590972587187
"2185" "Golfito" 2.58113516150046 8.8350285489373 -16.9380042694013
"2186" "Golfito" 2.47721074471327 9.02798172343744 -17.1358620329373
"2187" "Golfito" 2.36769792902345 9.2076259967794 -17.3557125505592
"2188" "Golfito" 2.25512679858948 9.37409246889818 -17.6012702588872
"2189" "Golfito" 2.14320600495516 9.52762290958113 -17.8770802895575
"2190" "Golfito" 2.0363478306285 9.66854944546827 17.8113011727121
"2191" "Golfito" 1.93910030993564 9.79727446184153 17.4571227119013
"2192" "Golfito" 1.85562831340233 9.91425234072352 17.0522973561341
"2193" "Golfito" 1.78934300543548 10.0199738711511 16.5874107056885
"2194" "Golfito" 1.74271025244885 10.1149536160966 16.0520805664165
"2195" "Golfito" 1.71720270438316 10.1997201669008 15.4360108359693
"2196" "Golfito" 1.71332835329598 10.2748090146756 14.7311978599547
"2197" "Golfito" 1.73067595345546 10.3407576746865 13.9356116985704
"2198" "Golfito" 1.76794931963705 10.3981026769105 13.0578667700535
"2199" "Golfito" 1.8229981347886 10.4473780552276 12.1207340380459
"2200" "Golfito" 1.89287704186389 10.4891150088499 11.1600284317788
"2201" "Golfito" 1.97396807422841 10.5238424593529 10.2170926269597
"2202" "Golfito" 2.06218180631584 10.5520882769867 9.32806736332795
"2203" "Golfito" 2.15321842737491 10.5743809963951 8.51619584502346
"2204" "Golfito" 2.24283957453374 10.5912518824328 7.79051504451992
"2205" "Golfito" 2.32709367208987 10.6032372408728 7.14927636766639
"2206" "Golfito" 2.40245717077672 10.6108808966614 6.58462285395092
"2207" "Golfito" 2.4658901319625 10.6147367846191 6.08631612748199
"2208" "Golfito" 2.51483861247935 10.6153716147796 5.6439866691082
"2209" "Golfito" 2.5472354597822 10.6133675875272 5.24821702279788
"2210" "Golfito" 2.56155223574645 10.6093251427283 4.89091750502934
"2211" "Golfito" 2.55693916000792 10.6038657323063 4.56534185279491
"2212" "Golfito" 2.53345623530824 10.5976346069754 4.26594975041716
"2213" "Golfito" 2.49234512826514 10.591303604539 3.98822324837444
"2214" "Golfito" 2.43622697225092 10.585573918268 3.72848605076687
"2215" "Golfito" 2.36907140402878 10.581178807865 3.48374458805032
"2216" "Golfito" 2.29582185494819 10.5788861903697 3.25155555976384
"2217" "Golfito" 2.22170393365838 10.579501011453 3.02991856548518
"2218" "Golfito" 2.1514174913917 10.5838672458115 2.81719030966001
"2219" "Golfito" 2.08848629177569 10.5928693054159 2.61201649721715
"2220" "Golfito" 2.03494888625216 10.6074325429544 2.41327787651852
"2221" "Golfito" 1.99139874756339 10.6285224227267 2.22004744673346
"2222" "Golfito" 1.95725141929767 10.6571417928303 2.03155641849222
"2223" "Golfito" 1.93108861832113 10.6943255362039 1.84716702070385
"2224" "Golfito" 1.91097252676415 10.7411317183773 1.66635066235333
"2225" "Golfito" 1.89468244318101 10.7986282153927 1.48867028975542
"2226" "Golfito" 1.87986842727487 10.867873745858 1.31376603935688
"2227" "Golfito" 1.86413740836587 10.949892322949 1.14134348743163
"2228" "Golfito" 1.84509356600362 11.0456404908306 0.97116395335278
"2229" "Golfito" 1.82035483788835 11.1559674413385 0.803036432918255
"2230" "Golfito" 1.78756654333978 11.2815693385567 0.636810830716151
"2231" "Golfito" 1.7444338122052 11.4229409621575 0.472372232163266
"2232" "Golfito" 1.68879696445695 11.5803300092897 0.309636011554108
"2233" "Golfito" 1.61877594222847 11.7537017051064 0.148543615955674
"2234" "Golfito" 1.53300565289356 11.9427230824244 -0.0109411010984262
"2235" "Golfito" 1.43096389890666 -11.8532235245018 -0.168835095287603
"2236" "Golfito" 1.31334720014064 -11.634990460267 -0.325138974491031
"2237" "Golfito" 1.18237941632807 -11.4035759352492 -0.479839530188372
"2238" "Golfito" 1.04187840134069 -11.1600014528888 -0.632912005041587
"2239" "Golfito" 0.89692619787419 -10.9051684660279 -0.78432213386338
"2240" "Golfito" 0.753137049532319 -10.6397137095895 -0.934027986848558
"2241" "Golfito" 0.615733897120979 -10.3638859007046 -1.08198163742168
"2242" "Golfito" 0.488763815648787 -10.0774661441168 -1.22813067200133
"2243" "Golfito" 0.374698781056367 -9.77975155926347 -1.37241955512774
"2244" "Golfito" 0.274456508685063 -9.46961818302682 -1.51479086052435
"2245" "Golfito" 0.187705471777005 -9.14567614201343 -1.6551863765819
"2246" "Golfito" 0.113274850346409 -8.80652618963446 -1.79354809330862
"2247" "Golfito" 0.0495401787589875 -8.451117634073 -1.92981907684973
"2248" "Golfito" -0.00527289047352601 -8.07918684062901 -2.06394423712855
"2249" "Golfito" -0.0528736469410887 -7.69171793325383 -2.19587099390081
"2250" "Golfito" -0.0947645242521703 -7.29131786454263 -2.32554984645921
"2251" "Golfito" -0.132153058408279 -6.88236026473101 -2.45293485230409
"2252" "Golfito" -0.165903110650165 -6.47076676548437 -2.5779840202496
"2253" "Golfito" -0.196517663494036 -6.06339078325472 -2.70065962361379
"2254" "Golfito" -0.224150876554795 -5.66712385984595 -2.82092843930802
"2255" "Golfito" -0.248649812794537 -5.28797228841214 -2.93876191876781
"2256" "Golfito" -0.269626473079998 -4.93036309785199 -3.05413629673467
"2257" "Golfito" -0.286559973147 -4.5968251565326 -3.16703264389366
"2258" "Golfito" -0.29892997370658 -4.28803371576118 -3.27743686929068
"2259" "Golfito" -0.306391789050101 -4.00309793159007 -3.38533967829535
"2260" "Golfito" -0.309034823101508 -3.73994551640763 -3.49073649164568
"2261" "Golfito" -0.307863155422013 -3.49569265684974 -3.59362733081531
"2262" "Golfito" -0.305983509133253 -3.26693925782228 -3.69401667459421
"2263" "Golfito" -0.312593890491837 -3.0499719555835 -3.79191329137906
"2264" "Golfito" -0.363447650057798 -2.84088209783263 -3.88733005124175
"2265" "Golfito" -0.805800369011117 -2.63561626592289 -3.98028372139565
"2266" "Golfito" -5.49698104935549 -2.42997927272686 -4.07079474821883
"2267" "Golfito" -5.76764765020789 -2.21960936346007 -4.15888702853273
"2268" "Golfito" -5.77177729289107 -1.99994633134319 -4.24458767238211
"2269" "Golfito" -5.72539409485351 -1.7662179725127 -4.32792675912488
"2270" "Golfito" -5.65744831799218 -1.51348048926832 -4.40893708822662
"2271" "Golfito" -5.57666492900727 -1.23676452885924 -4.48765392576807
"2272" "Golfito" -5.48689133873013 -0.931397129110153 -4.56411474732119
