"Canton" "column1"
"1" "Alajuela" 0.989562233943234
"2" "Alajuela" 1.1048349407449
"3" "Alajuela" 1.21837915524573
"4" "Alajuela" 1.32943033433532
"5" "Alajuela" 1.43729151726592
"6" "Alajuela" 1.54133135476682
"7" "Alajuela" 1.6409784399841
"8" "Alajuela" 1.73571407651586
"9" "Alajuela" 1.82506522645216
"10" "Alajuela" 1.90859882875932
"11" "Alajuela" 1.98591813986195
"12" "Alajuela" 2.05666133579357
"13" "Alajuela" 2.12050237023999
"14" "Alajuela" 2.17715398679113
"15" "Alajuela" 2.22637277759777
"16" "Alajuela" 2.26796618461651
"17" "Alajuela" 2.30180127113027
"18" "Alajuela" 2.32781488057776
"19" "Alajuela" 2.34602440625275
"20" "Alajuela" 2.35653782652471
"21" "Alajuela" 2.3595609925877
"22" "Alajuela" 2.35539955131233
"23" "Alajuela" 2.34445258632192
"24" "Alajuela" 2.32719534089277
"25" "Alajuela" 2.30414945721271
"26" "Alajuela" 2.27584104502537
"27" "Alajuela" 2.24274930072865
"28" "Alajuela" 2.20525076583462
"29" "Alajuela" 2.16356593251062
"30" "Alajuela" 2.11771518712176
"31" "Alajuela" 2.06748981430704
"32" "Alajuela" 2.01244122850002
"33" "Alajuela" 1.9518884353946
"34" "Alajuela" 1.88494087529567
"35" "Alajuela" 1.81053226402939
"36" "Alajuela" 1.72746178057866
"37" "Alajuela" 1.63444271685869
"38" "Alajuela" 1.53016576168291
"39" "Alajuela" 1.41339355387434
"40" "Alajuela" 1.28311189537978
"41" "Alajuela" 1.13876429292881
"42" "Alajuela" 0.980579232286216
"43" "Alajuela" 0.80995217511282
"44" "Alajuela" 0.629768272834084
"45" "Alajuela" 0.444484005531102
"46" "Alajuela" 0.259801733818198
"47" "Alajuela" 0.0819256563947398
"48" "Alajuela" -0.0833821414554236
"49" "Alajuela" -0.231598436496952
"50" "Alajuela" -0.35983160552278
"51" "Alajuela" -0.466779570972847
"52" "Alajuela" -0.552401637127608
"53" "Alajuela" -0.617495084066115
"54" "Alajuela" -0.663311404023891
"55" "Alajuela" -0.691270333142593
"56" "Alajuela" -0.702776658755304
"57" "Alajuela" -0.699121299867036
"58" "Alajuela" -0.681444129119333
"59" "Alajuela" -0.650740619460778
"60" "Alajuela" -0.607901060272539
"61" "Alajuela" -0.553776723666552
"62" "Alajuela" -0.489270650171056
"63" "Alajuela" -0.415450833039106
"64" "Alajuela" -0.333679716546708
"65" "Alajuela" -0.245745705114379
"66" "Alajuela" -0.153971031162552
"67" "Alajuela" -0.0612601769422482
"68" "Alajuela" 0.0289482498248078
"69" "Alajuela" 0.112847977217213
"70" "Alajuela" 0.18653883566086
"71" "Alajuela" 0.246358035966209
"72" "Alajuela" 0.289195076810517
"73" "Alajuela" 0.312723141545119
"74" "Alajuela" 0.315516524044381
"75" "Alajuela" 0.29707236257365
"76" "Alajuela" 0.257791747392825
"77" "Alajuela" 0.198980582325081
"78" "Alajuela" 0.122895699965557
"79" "Alajuela" 0.0327958856917294
"80" "Alajuela" -0.0671042491606872
"81" "Alajuela" -0.171883809790458
"82" "Alajuela" -0.276390095072501
"83" "Alajuela" -0.375825809189578
"84" "Alajuela" -0.46625454860084
"85" "Alajuela" -0.544867904192448
"86" "Alajuela" -0.609980021396887
"87" "Alajuela" -0.660826553233983
"88" "Alajuela" -0.697284480446789
"89" "Alajuela" -0.719606391850258
"90" "Alajuela" -0.728218047072444
"91" "Alajuela" -0.723591593341511
"92" "Alajuela" -0.70618772500775
"93" "Alajuela" -0.676454746204383
"94" "Alajuela" -0.634874268541543
"95" "Alajuela" -0.582046871099076
"96" "Alajuela" -0.518813229637258
"97" "Alajuela" -0.44640527627879
