"Canton" "column1"
"1" "Alajuela" -0.953509533583577
"2" "Alajuela" -0.910548153895059
"3" "Alajuela" -0.858998688545073
"4" "Alajuela" -0.79826650585865
"5" "Alajuela" -0.72785441675406
"6" "Alajuela" -0.64740340866467
"7" "Alajuela" -0.556737690330058
"8" "Alajuela" -0.455911456932837
"9" "Alajuela" -0.345252820852842
"10" "Alajuela" -0.225398166145841
"11" "Alajuela" -0.0973085113470538
"12" "Alajuela" 0.0377405964475718
"13" "Alajuela" 0.178201526141046
"14" "Alajuela" 0.322329634306238
"15" "Alajuela" 0.468283786567073
"16" "Alajuela" 0.614238260334452
"17" "Alajuela" 0.758488450247564
"18" "Alajuela" 0.899534267158631
"19" "Alajuela" 1.0361309745066
"20" "Alajuela" 1.16730501287608
"21" "Alajuela" 1.29233928346527
"22" "Alajuela" 1.41073654580123
"23" "Alajuela" 1.52217070558157
"24" "Alajuela" 1.62643463233846
"25" "Alajuela" 1.72339094705611
"26" "Alajuela" 1.81292994583958
"27" "Alajuela" 1.89493702292631
"28" "Alajuela" 1.96927075882136
"29" "Alajuela" 2.03575211237252
"30" "Alajuela" 2.09416463968448
"31" "Alajuela" 2.14426508232773
"32" "Alajuela" 2.18580281189009
"33" "Alajuela" 2.21854541279153
"34" "Alajuela" 2.2423062526402
"35" "Alajuela" 2.25696857690015
"36" "Alajuela" 2.2625000000888
"37" "Alajuela" 2.25895180680382
"38" "Alajuela" 2.24643957336888
"39" "Alajuela" 2.22510519110815
"40" "Alajuela" 2.19506482615841
"41" "Alajuela" 2.15635178400944
"42" "Alajuela" 2.10886683785961
"43" "Alajuela" 2.05235095177585
"44" "Alajuela" 1.98639656036895
"45" "Alajuela" 1.91051364510683
"46" "Alajuela" 1.82426465170382
"47" "Alajuela" 1.72747456945507
"48" "Alajuela" 1.62050398707209
"49" "Alajuela" 1.50453970291233
"50" "Alajuela" 1.38181491827602
"51" "Alajuela" 1.25564297839525
"52" "Alajuela" 1.13017290473516
"53" "Alajuela" 1.00987144655092
"54" "Alajuela" 0.898866057724823
"55" "Alajuela" 0.800357446274858
"56" "Alajuela" 0.716269913473716
"57" "Alajuela" 0.64718616038793
"58" "Alajuela" 0.592500301680593
"59" "Alajuela" 0.55067738471734
"60" "Alajuela" 0.51952446673317
"61" "Alajuela" 0.496419995735427
"62" "Alajuela" 0.478484898862626
"63" "Alajuela" 0.462699902291322
"64" "Alajuela" 0.445981410702384
"65" "Alajuela" 0.425228654667113
"66" "Alajuela" 0.397352661355713
"67" "Alajuela" 0.35929582115175
"68" "Alajuela" 0.308050918666911
"69" "Alajuela" 0.240691506229704
"70" "Alajuela" 0.1544327147364
"71" "Alajuela" 0.0467545654821022
"72" "Alajuela" -0.0843617563545193
"73" "Alajuela" -0.240019270429034
"74" "Alajuela" -0.419764847821413
"75" "Alajuela" -0.620782021405221
"76" "Alajuela" -0.837208026414565
"77" "Alajuela" -1.06011574992552
"78" "Alajuela" -1.27863248071431
"79" "Alajuela" -1.48203332753593
"80" "Alajuela" -1.66187026380189
"81" "Alajuela" -1.81312261659459
"82" "Alajuela" -1.93408790769518
"83" "Alajuela" -2.02547055206006
"84" "Alajuela" -2.08929457813575
"85" "Alajuela" -2.12802399233619
"86" "Alajuela" -2.14399444785722
"87" "Alajuela" -2.13910807292924
"88" "Alajuela" -2.11470270495718
"89" "Alajuela" -2.07151780338336
"90" "Alajuela" -2.00970269103669
"91" "Alajuela" -1.92883251277692
"92" "Alajuela" -1.82790944849919
"93" "Alajuela" -1.70533120360182
"94" "Alajuela" -1.55880562884134
"95" "Alajuela" -1.38517810152649
"96" "Alajuela" -1.18011403877839
"97" "Alajuela" -0.937540391342935
"98" "Alajuela" -0.648708657430392
"99" "Alajuela" -0.300778208381742
"100" "Alajuela" 0.124714927625393
"101" "Alajuela" 0.651078097331714
"102" "Alajuela" 1.29545507329177
"103" "Alajuela" 2.03796257968652
"104" "Alajuela" 2.7979783751695
"105" "Alajuela" 3.48187465607217
"106" "Alajuela" 4.0509861820405
"107" "Alajuela" 4.51612863222678
"108" "Alajuela" 4.90248113143697
"109" "Alajuela" 5.23232530898007
