"Canton" "column1"
"168" "Alajuela" -2.42494934501979
"169" "Alajuela" -2.50924372264652
"170" "Alajuela" -2.58591946454029
"171" "Alajuela" -2.65441411975584
"172" "Alajuela" -2.71453697813208
"173" "Alajuela" -2.76639564943319
"174" "Alajuela" -2.8103134940548
"175" "Alajuela" -2.84675076682168
"176" "Alajuela" -2.87623676253523
"177" "Alajuela" -2.89931567949203
"178" "Alajuela" -2.91650593528265
"179" "Alajuela" -2.92827113953076
"180" "Alajuela" -2.93500043376064
"181" "Alajuela" -2.93699602678844
"182" "Alajuela" -2.93446616473088
"183" "Alajuela" -2.92752227129189
"184" "Alajuela" -2.91617945716854
"185" "Alajuela" -2.90035996468836
"186" "Alajuela" -2.8798993572285
"187" "Alajuela" -2.85455537768671
"188" "Alajuela" -2.82401940062783
"189" "Alajuela" -2.78793032171427
"190" "Alajuela" -2.74589061526592
"191" "Alajuela" -2.69748420569704
"192" "Alajuela" -2.64229579783292
"193" "Alajuela" -2.57993143259823
"194" "Alajuela" -2.51004028201118
"195" "Alajuela" -2.43233803002378
"196" "Alajuela" -2.34663251488654
"197" "Alajuela" -2.25285250067937
"198" "Alajuela" -2.15108032904615
"199" "Alajuela" -2.04158858304666
"200" "Alajuela" -1.9248795926481
"201" "Alajuela" -1.80172453720431
"202" "Alajuela" -1.67319619862393
"203" "Alajuela" -1.5406866480672
"204" "Alajuela" -1.40589939578711
"205" "Alajuela" -1.27080625982153
"206" "Alajuela" -1.13756364492908
"207" "Alajuela" -1.0083911014876
"208" "Alajuela" -0.885425042532391
"209" "Alajuela" -0.770568771716889
"210" "Alajuela" -0.665362925485057
"211" "Alajuela" -0.57089651986004
"212" "Alajuela" -0.487769505253892
"213" "Alajuela" -0.416106673496411
"214" "Alajuela" -0.355613602507812
"215" "Alajuela" -0.305660171227707
"216" "Alajuela" -0.265376209426069
"217" "Alajuela" -0.23374596999979
"218" "Alajuela" -0.209691849249763
"219" "Alajuela" -0.192141869728385
"220" "Alajuela" -0.180079044117805
"221" "Alajuela" -0.172573433445635
"222" "Alajuela" -0.168799392124834
"223" "Alajuela" -0.168041260321414
"224" "Alajuela" -0.169690839495585
"225" "Alajuela" -0.173239620738666
"226" "Alajuela" -0.178268153184531
"227" "Alajuela" -0.184434309921045
"228" "Alajuela" -0.191461636302245
"229" "Alajuelita" 0.70881253465705
"230" "Alajuelita" 0.572465649629418
"231" "Alajuelita" 0.435584938281626
"232" "Alajuelita" 0.29935835300589
"233" "Alajuelita" 0.164884997963145
"234" "Alajuelita" 0.0331246781054404
"235" "Alajuelita" -0.0951324774918513
"236" "Alajuelita" -0.219275127779602
"237" "Alajuelita" -0.33886115245598
"238" "Alajuelita" -0.453594388110903
"239" "Alajuelita" -0.563293467439259
"240" "Alajuelita" -0.667858118913814
"241" "Alajuelita" -0.767237125518558
"242" "Alajuelita" -0.861400766579103
"243" "Alajuelita" -0.950319306300567
"244" "Alajuelita" -1.0339480960508
"245" "Alajuelita" -1.11221914728214
"246" "Alajuelita" -1.18503856770529
"247" "Alajuelita" -1.2522889787785
"248" "Alajuelita" -1.31383590045933
"249" "Alajuelita" -1.36953706658653
"250" "Alajuelita" -1.41925369709346
"251" "Alajuelita" -1.46286287645596
"252" "Alajuelita" -1.50027033686035
"253" "Alajuelita" -1.53142307174286
